Profit: -0.2681394347670363, Difference: -0.0016291264099237424
Profit: -0.5852503555084354, Difference: -0.004894015630526383
Profit: -0.2816695434489276, Difference: -0.0028707405395778096
Profit: -0.618729257950946, Difference: -0.018290688774868613
Profit: -0.42161075938004444, Difference: -0.001022955938694281
Profit: -0.5649332160031975, Difference: 0.026770511344508918
Profit: -0.3786611066908563, Difference: 0.029912408519408018
Profit: -0.3821022715794271, Difference: 0.12737597758778918
Profit: -0.41291860006268166, Difference: -0.03271963041964909
Profit: -0.44437808254345157, Difference: -0.002791637021360316
Profit: -0.33007285452079316, Difference: -0.005997392019295944
Profit: -0.22518450832366455, Difference: -0.2632718409175254
Profit: -0.277745997853728, Difference: -0.14455115258263618
Profit: -0.5256134331062299, Difference: -0.002280432971247137
Profit: -0.2467940785186329, Difference: -0.053449725267626036
Profit: -0.3620837948169964, Difference: -0.08616509081930701
Profit: -0.7642874373510296, Difference: 0.45565284677464035
Profit: -0.41511562825139947, Difference: -0.04639458561358367
Profit: -0.28337793553632196, Difference: -0.04069725389526013
Profit: -0.2885078826330272, Difference: -0.02628825790884548
Profit: -0.28696893960197656, Difference: -0.059109315428116815
Profit: -0.34899870459705085, Difference: 0.02324511055626033
Profit: -0.38056658357480444, Difference: -0.02996590040271485
Profit: -0.3584517640084641, Difference: -0.01976186344856501
Profit: -0.6433675879290064, Difference: 0.15973735114481258
Profit: -0.39621499245181724, Difference: 0.046200033470910284
Profit: -0.42624506106822935, Difference: -0.05262422895704333
Profit: -0.5099190944293213, Difference: 0.027098961270567656
Profit: -0.307977698864363, Difference: -0.05508291391934961
Profit: -0.6109431844685531, Difference: 0.05670984949772162
Profit: -0.5028636406203049, Difference: -0.036300466941270315
Profit: -0.3513925498483843, Difference: -0.00781772518313062
Profit: -0.3240061218506298, Difference: 0.006472927759602953
Profit: -0.4986094280708784, Difference: 0.06479723505810853
Profit: -0.5505404954497806, Difference: -0.007107784091999747
Profit: -0.39401234504491356, Difference: 0.03508850729745916
Profit: -0.2833051899853132, Difference: -0.12640940473497153
Profit: -0.4611476834803767, Difference: -0.07856263008407893
Profit: -0.42633446707510814, Difference: -0.06373088788191694
Profit: -0.24813567616790522, Difference: 0.0011429120837647133
Profit: -0.28568902882133784, Difference: 0.029693718108546818
Profit: -0.2745618303285937, Difference: -0.003279983601089498
Profit: -0.29546006216904175, Difference: 0.007076093139033901
Profit: -0.36347999177971246, Difference: 0.03670610668525853
Profit: -0.3553571082286595, Difference: 0.01368301409050332
Profit: -0.3480787655567923, Difference: 0.041468590331589894
Profit: -0.33049705917368044, Difference: 0.03622241293712136
Profit: -0.4318653172784934, Difference: 0.03085948696194407
Profit: -0.6333386776239394, Difference: 0.1127067744787098
Profit: -0.3848971801682666, Difference: 0.02157927270256721
Profit: -0.38624174656344223, Difference: 0.0028972217891976015
Profit: -0.2987707943836142, Difference: -0.02739040814657301
Profit: -0.3864371021673776, Difference: 0.002716260158535988
Profit: -0.3381401635438692, Difference: -0.03920459941571153
Profit: -1.4789735308958711, Difference: 1.0728549130770375
Profit: -0.31132875703123375, Difference: -0.007086860029900777
Profit: -0.29635022638369435, Difference: -0.08335522042179377
